375.168,203.031,760,428
132776518050765375,589.368,589.605,0.676844,0.254032,-0.690908,0.322314,-0.0765281,0.957766,0.277181,0.13406,0.73214,-0.134734,0.667698,-0.334935,0,0,0,1
132776518051098570,589.368,589.605,0.674989,0.254128,-0.692686,0.323895,-0.0834414,0.959083,0.270553,0.137746,0.733097,-0.124821,0.668574,-0.336236,0,0,0,1
132776518051431765,589.368,589.605,0.670991,0.252384,-0.697192,0.325629,-0.0896225,0.960999,0.26163,0.141441,0.736032,-0.113067,0.66744,-0.337386,0,0,0,1
132776518051764961,589.368,589.605,0.66628,0.254701,-0.700858,0.327242,-0.0908859,0.960591,0.26269,0.144812,0.740144,-0.111327,0.663171,-0.338185,0,0,0,1
132776518052098156,589.368,589.605,0.657912,0.255299,-0.708504,0.329401,-0.0887262,0.960512,0.263717,0.149076,0.747853,-0.110639,0.654583,-0.338876,0,0,0,1
132776518052431351,589.368,589.605,0.645465,0.246595,-0.72289,0.332913,-0.0821805,0.963376,0.255253,0.154255,0.759358,-0.105349,0.64209,-0.339725,0,0,0,1
132776518052764546,589.368,589.605,0.629419,0.230947,-0.741955,0.337219,-0.0731625,0.968186,0.2393,0.15964,0.773615,-0.0963366,0.626292,-0.340177,0,0,0,1
132776518053097741,589.368,589.605,0.609994,0.218287,-0.761749,0.34176,-0.0620537,0.971516,0.228708,0.163894,0.789974,-0.0922409,0.606164,-0.340199,0,0,0,1
132776518053430936,589.368,589.605,0.586536,0.216229,-0.780528,0.34651,-0.0550153,0.972115,0.227963,0.166839,0.808055,-0.0907674,0.582076,-0.34007,0,0,0,1
132776518053764132,589.368,589.605,0.557314,0.220606,-0.800461,0.351689,-0.0479974,0.971006,0.234191,0.168846,0.828915,-0.0920977,0.551744,-0.339872,0,0,0,1
132776518054097327,589.368,589.605,0.528455,0.230777,-0.816995,0.357076,-0.0468981,0.968811,0.243326,0.169904,0.847667,-0.0902712,0.522796,-0.340453,0,0,0,1
132776518054430522,589.368,589.605,0.497328,0.248607,-0.831182,0.362836,-0.0489945,0.964583,0.259193,0.169604,0.86618,-0.0881805,0.491894,-0.341564,0,0,0,1
132776518054763718,589.368,589.605,0.471144,0.270384,-0.839595,0.368852,-0.0496288,0.958477,0.28082,0.167494,0.880661,-0.0906386,0.464999,-0.343205,0,0,0,1
132776518055096912,589.368,589.605,0.439074,0.299557,-0.847044,0.374235,-0.0557084,0.950044,0.307107,0.164249,0.896724,-0.0876548,0.433827,-0.34406,0,0,0,1
132776518055430108,589.368,589.605,0.407339,0.337137,-0.848774,0.378989,-0.0684154,0.938024,0.339754,0.160012,0.910713,-0.0803258,0.405159,-0.345018,0,0,0,1
132776518055763302,589.368,589.605,0.376568,0.373989,-0.847545,0.383455,-0.0833368,0.924856,0.371077,0.155749,0.922635,-0.0691035,0.379438,-0.346784,0,0,0,1
132776518056096498,589.368,589.605,0.343273,0.413809,-0.843166,0.387842,-0.0970806,0.908538,0.406369,0.152272,0.934207,-0.0576404,0.352049,-0.349129,0,0,0,1
132776518056429693,589.368,589.605,0.31608,0.434051,-0.843621,0.393209,-0.104319,0.899717,0.423827,0.150624,0.942982,-0.0459575,0.329662,-0.352122,0,0,0,1
132776518056762888,589.368,589.605,0.280477,0.447649,-0.849086,0.399503,-0.10787,0.893688,0.435532,0.149703,0.953782,-0.0305659,0.298947,-0.354545,0,0,0,1
132776518057096083,589.368,589.605,0.241733,0.458524,-0.855175,0.406417,-0.105636,0.888508,0.446537,0.148771,0.964577,-0.0176059,0.263219,-0.35677,0,0,0,1
132776518057429278,589.368,589.605,0.202042,0.463791,-0.862601,0.412993,-0.0938112,0.885879,0.454334,0.148279,0.974875,-0.0108732,0.222494,-0.358279,0,0,0,1
132776518057762474,589.368,589.605,0.154499,0.469052,-0.869554,0.420234,-0.076707,0.883159,0.462762,0.147448,0.985012,-0.00479525,0.172427,-0.359252,0,0,0,1
132776518059095254,589.368,589.605,-0.0957739,0.439319,-0.893213,0.453545,0.031698,0.898229,0.438386,0.142711,0.9949,0.0136717,-0.0999518,-0.35893,0,0,0,1
132776518059428449,589.368,589.605,-0.172099,0.41515,-0.893328,0.462295,0.0439619,0.909192,0.414052,0.142553,0.9841,0.0319844,-0.174721,-0.358469,0,0,0,1
132776518059761645,589.368,589.605,-0.242821,0.388242,-0.888993,0.471737,0.0477656,0.920094,0.388777,0.142311,0.968896,0.0519387,-0.241963,-0.358649,0,0,0,1
132776518060094840,589.368,589.605,-0.283192,0.358926,-0.889369,0.481222,0.0565452,0.931966,0.358111,0.141759,0.957396,0.0511234,-0.28422,-0.360301,0,0,0,1
132776518060428035,589.368,589.605,-0.310846,0.356654,-0.881008,0.489328,0.0431397,0.931267,0.361778,0.139981,0.949482,0.0744496,-0.304866,-0.363277,0,0,0,1
132776518060761231,589.368,589.605,-0.345535,0.336086,-0.876159,0.49801,0.0287394,0.937019,0.348096,0.139422,0.937967,0.0950981,-0.333431,-0.365721,0,0,0,1
132776518061094425,589.368,589.605,-0.385529,0.320261,-0.865334,0.507373,0.0224212,0.940807,0.338203,0.138096,0.922425,0.110984,-0.369888,-0.366535,0,0,0,1
132776518061427621,589.368,589.605,-0.427828,0.311829,-0.848368,0.516259,0.035654,0.943697,0.328888,0.135638,0.903159,0.110458,-0.414857,-0.365683,0,0,0,1
132776518061760815,589.368,589.605,-0.472435,0.309076,-0.825397,0.524716,0.0553491,0.945053,0.3222,0.132349,0.879628,0.106532,-0.463582,-0.364429,0,0,0,1
